Subject,Nativeness,Narrative,Reference,Referent_Name,Discourse,GTR1,Previous_Mention_Score,Saliency_Score,Competition_Score,Accessibility
4,0,3,14,Piano,Re-introduction,Bare noun,2,1,-2,1
4,0,3,15,Jerry,Re-introduction,Plain verb,2,1,-2,1
4,0,3,16,Tom,Re-introduction,Bare noun,2,0,-2,0
4,0,3,17,Tom,Maintenance,Constructed action,3,1,0,4
4,0,3,18,Tom,Maintenance,Plain verb,3,1,0,4
4,0,3,19,Piano,Re-introduction,Whole entity CL,2,0,-2,0
4,0,3,20,Piano,Maintenance,Whole entity CL,3,1,0,4
4,0,3,21,Piano,Maintenance,Whole entity CL,3,1,0,4
4,0,3,22,Piano,Maintenance,Bare noun,3,2,0,5
4,0,3,23,Tom,Re-introduction,Bare noun,2,0,-2,0
4,0,3,24,Tom,Maintenance,Whole entity CL,3,1,0,4
4,0,3,25,Tom,Maintenance,SASS - Static,3,1,0,4
4,0,4,1,Jerry,Introduction,Bare noun,1,0,0,1
4,0,4,2,Jerry,Maintenance,Plain verb,3,1,0,4
4,0,4,3,Toy girl,Introduction,Bare noun,0,0,-1,-1
4,0,4,4,Toy girl,Maintenance,Body part CL,3,1,0,4
4,0,4,5,Toy girl,Maintenance,Constructed action,3,1,0,4
4,0,4,6,House,Introduction,Bare noun,0,0,-2,-2
4,0,4,7,Tom,Introduction,Bare noun,1,0,-2,-1
4,0,4,8,Tom,Maintenance,Body part CL,3,1,0,4
4,0,4,9,Jerry,Re-introduction,Bare noun,2,0,-2,0
4,0,4,10,Jerry,Maintenance,Constructed action,3,1,0,4
4,0,4,11,Toy girl,Re-introduction,Pronoun,2,0,-2,0
4,0,4,12,Jerry,Re-introduction,Bare noun,2,1,-2,1
4,0,4,13,Toy girl,Re-introduction,Whole entity CL,2,1,-2,1
4,0,4,14,Toy girl,Maintenance,Person agreement verb,3,1,0,4
4,0,4,15,Toy girl,Maintenance,Plain verb,3,2,0,5
4,0,4,16,Tom,Re-introduction,Point noun,2,0,-2,0
4,0,4,17,Jerry,Re-introduction,Point noun,2,0,-2,0
4,0,4,18,Toy girl,Re-introduction,Noun Point,2,1,-2,1
4,0,4,19,Toy girl,Maintenance,Constructed action,3,1,0,4
4,0,4,20,Toy girl,Maintenance,Constructed action,3,1,0,4
4,0,4,21,Tom,Re-introduction,Constructed action,2,0,-2,0
4,0,4,22,Tom,Maintenance,Constructed action,3,1,0,4
4,0,4,23,Tom,Maintenance,Plain verb,3,1,0,4
4,0,4,24,Jerry,Re-introduction,Bare noun,2,0,-2,0
28,0,1,1,Tom,Introduction,Bare noun,0,0,0,0
28,0,1,2,Wood,Introduction,SASS - Tracing,0,0,-1,-1
28,0,1,3,Tom,Maintenance,Constructed action,2,1,0,3
28,0,1,4,Tom,Maintenance,Constructed action,3,1,0,4
28,0,1,5,Jerry,Introduction,Bare noun,0,0,-2,-2
28,0,1,6,Tunnel,Introduction,SASS - Static,0,0,-2,-2
28,0,1,7,Jerry,Maintenance,Bare noun,2,1,0,3
28,0,1,8,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,1,9,Tom,Maintenance,Whole entity CL,3,1,0,4
28,0,1,10,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,1,11,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,1,12,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,1,13,Tom,Re-introduction,CL noun,2,1,-2,1
28,0,10,1,Nest,Introduction,Bare noun,0,0,0,0
28,0,10,2,Jerry,Introduction,Bare noun,1,0,-1,0
28,0,10,3,Tom,Introduction,Bare noun,1,0,-2,-1
28,0,10,4,Tom,Maintenance,Plain verb,3,1,0,4
28,0,10,5,Tom,Maintenance,Constructed action,3,1,0,4
28,0,10,6,Jerry,Re-introduction,Pronoun,2,1,-2,1
28,0,10,7,Tom,Re-introduction,Bare noun,2,2,-2,2
28,0,10,8,Tom,Maintenance,Body part CL,3,2,0,5
28,0,10,9,Tom,Maintenance,Plain verb,3,2,0,5
28,0,10,10,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,10,11,Jerry,Maintenance,Constructed action,3,1,0,4
28,0,10,12,Jerry,Maintenance,Constructed action,3,1,0,4
28,0,10,13,Tom,Re-introduction,Point noun,2,1,-2,1
28,0,10,14,Jerry,Maintenance,Person agreement verb,2,2,0,4
28,0,10,15,Jerry,Maintenance,Plain verb,3,2,0,5
28,0,10,16,Jerry,Maintenance,Plain verb,3,2,0,5
28,0,5,1,Tom,Introduction,Bare noun,1,0,0,1
28,0,5,2,Tom,Maintenance,Body part CL,3,1,0,4
28,0,5,3,Couch,Introduction,Bare noun,0,0,-1,-1
28,0,5,4,Tom,Maintenance,Constructed action,2,1,0,3
28,0,5,5,Tom,Maintenance,Constructed action,3,2,0,5
28,0,5,6,Tom,Maintenance,Constructed action,3,2,0,5
28,0,5,7,Jerry,Introduction,Bare noun,1,0,-2,-1
28,0,5,8,Soap,Introduction,Bare noun,0,0,-2,-2
28,0,5,9,Jerry,Maintenance,Person agreement verb,2,1,0,3
28,0,5,10,Tom,Re-introduction,Constructed action,2,1,-2,1
28,0,5,11,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,5,12,Jerry,Maintenance,Whole entity CL,3,1,0,4
28,0,5,13,Tom,Re-introduction,Constructed action,2,1,-2,1
28,0,5,14,Trap,Introduction,Whole entity CL,0,0,-2,-2
28,0,5,15,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,5,16,Jerry,Re-introduction,Constructed action,2,1,-2,1
28,0,6,1,Jerry,Introduction,Bare noun,1,0,0,1
28,0,6,2,Jerry,Maintenance,Bare noun,3,1,0,4
28,0,6,3,Tom,Introduction,Noun CL,1,0,-1,0
28,0,6,4,Needle,Introduction,Bare noun,0,0,-2,-2
28,0,6,5,Tom,Maintenance,Constructed action,2,1,0,3
28,0,6,6,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,6,7,Tom,Re-introduction,Constructed action,2,1,-2,1
28,0,6,8,Jerry,Re-introduction,Pronoun,2,1,-2,1
28,0,6,9,Tom,Re-introduction,Constructed action,2,1,-2,1
28,0,6,10,Tom,Maintenance,Constructed action,3,1,0,4
28,0,6,11,Tom,Maintenance,Constructed action,3,2,0,5
28,0,6,12,Tom,Maintenance,Constructed action,3,2,0,5
28,0,6,13,Window,Introduction,Noun CL,0,0,-2,-2
28,0,6,14,Tom,Maintenance,Constructed action,2,2,0,4
28,0,6,15,Tom,Maintenance,SASS - Static,3,2,0,5
28,0,6,16,Jerry,Re-introduction,Bare noun,2,0,-2,0
28,0,2,1,Tom,Introduction,Bare noun,1,0,0,1
28,0,2,2,White cat,Introduction,Bare noun,0,0,-1,-1
28,0,2,3,Tom,Re-introduction,Bare noun,2,1,-1,2
28,0,2,4,White cat,Re-introduction,Bare noun,2,1,-1,2
28,0,2,5,Fish,Introduction,Bare noun,0,0,-2,-2
28,0,2,6,Tom,Re-introduction,Constructed action,2,1,-2,1
28,0,2,7,White cat,Re-introduction,Point noun,2,1,-2,1
28,0,2,8,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,2,9,Tom,Maintenance,Plain verb,3,1,0,4
28,0,3,1,Stairs,Introduction,Bare noun,0,0,0,0
28,0,3,2,Carpet,Introduction,SASS - Tracing,0,0,-1,-1
28,0,3,3,Tom,Introduction,Bare noun,1,0,-2,-1
28,0,3,4,Jerry,Introduction,Bare noun,0,0,-2,-2
28,0,3,5,Jerry,Maintenance,Person agreement verb,3,1,0,4
28,0,3,6,Piano,Introduction,Noun CL,0,0,-2,-2
28,0,3,7,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,3,8,Jerry,Maintenance,Constructed action,3,2,0,5
28,0,3,9,Tom,Re-introduction,Point noun,2,0,-2,0
28,0,3,10,Tom,Maintenance,Constructed action,3,1,0,4
28,0,3,11,Tom,Maintenance,Body part CL,3,1,0,4
28,0,3,12,Tom,Maintenance,Whole entity CL,3,2,0,5
28,0,3,13,Tom,Maintenance,SASS - Static,3,2,0,5
28,0,4,1,Toy girl,Introduction,Bare noun,0,0,0,0
28,0,4,2,Jerry,Introduction,Bare noun,1,0,-1,0
28,0,4,3,Toy house,Introduction,SASS - Tracing,0,0,-2,-2
28,0,4,4,Toy girl,Maintenance,Whole entity CL,2,1,0,3
28,0,4,5,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,4,6,Toy girl,Re-introduction,Body part CL,2,1,-2,1
28,0,4,7,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,4,8,Jerry,Maintenance,Plain verb,3,1,0,4
28,0,4,9,Jerry,Maintenance,Plain verb,3,2,0,5
28,0,4,10,Tom,Introduction,Bare noun,1,0,-2,-1
28,0,4,11,Tom,Maintenance,Constructed action,3,1,0,4
28,0,4,12,Tom,Maintenance,Constructed action,3,1,0,4
28,0,4,13,Tom,Maintenance,Constructed action,3,2,0,5
28,0,8,1,Tom,Introduction,Bare noun,1,0,0,1
28,0,8,2,Jerry,Introduction,Bare noun,1,0,-1,0
28,0,8,3,Couch,Introduction,Bare noun,0,0,-2,-2
28,0,8,4,Tom,Re-introduction,Pronoun,2,1,-2,1
28,0,8,5,Tom,Maintenance,Body part CL,3,1,0,4
28,0,8,6,Jerry,Re-introduction,Constructed action,2,1,-2,1
28,0,8,7,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,8,8,Tom,Maintenance,Constructed action,3,2,0,5
28,0,8,9,Jerry,Re-introduction,Point noun,2,1,-2,1
28,0,8,10,Thermometer,Introduction,Bare noun,0,0,-2,-2
28,0,8,11,Jerry,Maintenance,Bare noun,2,1,0,3
28,0,8,12,Jerry,Maintenance,Plain verb,3,1,0,4
28,0,9,1,Couch,Introduction,Bare noun,1,0,0,1
28,0,9,2,Jerry,Introduction,Bare noun,1,0,-1,0
28,0,9,3,Jerry,Maintenance,Bare noun,3,1,0,4
28,0,9,4,Tom,Introduction,Bare noun,1,0,-2,-1
28,0,9,5,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,9,6,Jerry,Maintenance,Body part CL,3,2,0,5
28,0,9,7,Jerry,Maintenance,Bare noun,3,2,0,5
28,0,9,8,Hat,Introduction,Bare noun,0,0,-2,-2
28,0,9,9,Needle,Introduction,Bare noun,0,0,-2,-2
28,0,9,10,Jerry,Maintenance,Constructed action,2,1,0,3
28,0,9,11,Jerry,Maintenance,Constructed action,3,1,0,4
28,0,9,12,Tom,Re-introduction,Constructed action,2,0,-2,0
28,0,9,13,Tom,Maintenance,Plain verb,3,1,0,4
28,0,9,14,Jerry,Re-introduction,Bare noun,2,1,-2,1
28,0,9,15,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,9,16,Jerry,Re-introduction,Pronoun,2,1,-2,1
28,0,9,17,Jerry,Maintenance,Constructed action,3,1,0,4
28,0,9,18,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,7,1,White cat,Introduction,Bare noun,0,0,0,0
28,0,7,2,Tom,Introduction,Bare noun,1,0,-1,0
28,0,7,3,Black cat,Introduction,Bare noun,0,0,-2,-2
28,0,7,4,White cat,Re-introduction,Bare noun,2,1,-2,1
28,0,7,5,Black cat,Re-introduction,Bare noun,2,1,-2,1
28,0,7,6,Black cat,Maintenance,Person agreement verb,3,1,0,4
28,0,7,7,Black cat,Maintenance,Constructed action,3,2,0,5
28,0,7,8,Tom,Re-introduction,Noun CL,2,0,-2,0
28,0,7,9,Black cat,Re-introduction,Person agreement verb,2,2,-2,2
28,0,7,10,Tom,Re-introduction,Body part CL,2,1,-2,1
28,0,7,11,Black cat,Re-introduction,Bare noun,2,1,-2,1
28,0,7,12,Black cat,Maintenance,Bare noun,3,1,0,4
28,0,7,13,Tom,Re-introduction,Bare noun,2,1,-2,1
28,0,7,14,Tom,Maintenance,Constructed action,3,1,0,4
10,0,1,1,Jerry,Introduction,Bare noun,0,0,0,0
10,0,1,2,Tom,Introduction,Bare noun,0,0,-1,-1
10,0,1,3,Wood,Introduction,Bare noun,0,0,-2,-2
10,0,1,4,Tom,Maintenance,SASS - Static,2,1,0,3
10,0,1,5,Jerry,Re-introduction,Bare noun,2,1,-2,1
10,0,1,6,Tom,Re-introduction,Bare noun,2,1,-2,1
10,0,1,7,Tom,Maintenance,Plain verb,3,1,0,4
10,0,10,1,Jerry,Introduction,Bare noun,1,0,0,1
10,0,10,2,House,Introduction,Bare noun,0,0,-1,-1
10,0,10,3,Tom,Introduction,Point noun,1,0,-2,-1
10,0,10,4,Tom,Maintenance,Plain verb,3,1,0,4
10,0,10,5,Tom,Maintenance,Constructed action,3,1,0,4
10,0,10,6,Tom,Maintenance,Whole entity CL,3,2,0,5
10,0,10,7,Tom,Maintenance,Bare noun,3,2,0,5
10,0,10,8,Nest,Introduction,Bare noun,0,0,-2,-2
10,0,10,9,Tom,Maintenance,Constructed action,2,2,0,4
10,0,10,10,Tom,Maintenance,Whole entity CL,3,2,0,5
10,0,10,11,Tom,Maintenance,Person agreement verb,3,2,0,5
10,0,10,12,Tom,Maintenance,Plain verb,3,2,0,5
10,0,5,1,Tom,Introduction,Bare noun,1,0,0,1
10,0,5,2,Tom,Maintenance,Body part CL,3,1,0,4
10,0,5,3,Rope,Introduction,Bare noun,0,0,-1,-1
10,0,5,4,Tom,Maintenance,Constructed action,2,1,0,3
10,0,5,5,Jerry,Introduction,Bare noun,1,0,-2,-1
10,0,5,6,Jerry,Maintenance,Person agreement verb,3,1,0,4
10,0,5,7,Soap,Introduction,Bare noun,0,0,-2,-2
10,0,5,8,Jerry,Maintenance,Person agreement verb,2,1,0,3
10,0,5,9,Tom,Re-introduction,Body part CL,2,0,-2,0
10,0,5,10,Jerry,Re-introduction,Bare noun,2,1,-2,1
10,0,5,11,Tom,Re-introduction,Bare noun,2,1,-2,1
10,0,5,12,Tom,Maintenance,Constructed action,3,1,0,4
10,0,6,13,Trap,Introduction,Bare noun,0,0,0,0
10,0,6,1,Tom,Introduction,Bare noun,1,0,-1,0
10,0,6,2,Jerry,Introduction,Bare noun,1,0,-2,-1
10,0,6,3,Needle,Introduction,Bare noun,0,0,-2,-2
10,0,6,4,Tom,Maintenance,Constructed action,2,1,0,3
10,0,6,5,Jerry,Re-introduction,Plain verb,2,1,-2,1
10,0,6,6,Tom,Re-introduction,Bare noun,2,1,-2,1
10,0,6,7,Tom,Maintenance,Constructed action,3,1,0,4
10,0,6,8,Tom,Maintenance,Plain verb,3,2,0,5
10,0,6,9,Tom,Maintenance,Body part CL,3,2,0,5
10,0,6,10,Tom,Maintenance,Bare noun,3,2,0,5
10,0,6,11,Tom,Maintenance,Plain verb,3,2,0,5
10,0,2,1,White cat,Introduction,Bare noun,0,0,0,0
10,0,2,2,Tom,Introduction,Bare noun,1,0,-1,0
10,0,2,3,Tom,Maintenance,Body part CL,3,1,0,4
10,0,2,4,Fish,Introduction,Bare noun,0,0,-2,-2
10,0,2,5,Tom,Maintenance,Pronoun,2,1,0,3
10,0,2,6,White cat,Re-introduction,Bare noun,2,0,-2,0
10,0,2,7,Bird,Introduction,Bare noun,0,0,-2,-2
10,0,2,8,Tom,Re-introduction,Constructed action,2,1,-2,1
10,0,2,9,White cat,Re-introduction,Bare noun,2,1,-2,1
10,0,2,10,Tom,Re-introduction,Bare noun,2,1,-2,1
10,0,3,1,Jerry,Introduction,Bare noun,0,0,0,0
10,0,3,2,Tom,Introduction,Bare noun,1,0,-1,0
10,0,3,2,Carpet,Introduction,Bare noun,0,0,-2,-2
10,0,3,3,Piano,Introduction,CL noun,0,0,-2,-2
10,0,3,4,Tom,Re-introduction,Bare noun,2,1,-2,1
10,0,3,5,Tom,Maintenance,Plain verb,3,1,0,4
10,0,3,6,Wall,Introduction,Bare noun,0,0,-2,-2
10,0,3,7,Tom,Maintenance,Whole entity CL,2,1,0,3
10,0,3,8,Tom,Maintenance,Whole entity CL,3,2,0,5
10,0,3,9,Tom,Maintenance,Bare noun,3,2,0,5
10,0,4,1,Jerry,Introduction,Bare noun,1,0,0,1
10,0,4,2,Toy girl,Introduction,Noun CL,0,0,-1,-1
10,0,4,3,Toy girl,Maintenance,Whole entity CL,3,1,0,4
10,0,4,4,Toy girl,Maintenance,Plain verb,3,1,0,4
10,0,4,5,Tom,Introduction,Bare noun,1,0,-2,-1
10,0,4,6,Tom,Maintenance,Constructed action,3,1,0,4
10,0,8,1,Tom,Introduction,Bare noun,1,0,0,1
10,0,8,2,Jerry,Introduction,Bare noun,1,0,-1,0
10,0,8,3,Hammer,Introduction,Bare noun,0,0,-2,-2
10,0,8,4,Jerry,Maintenance,Constructed action,2,1,0,3
10,0,8,5,Tom,Re-introduction,Whole entity CL,2,1,-2,1
10,0,8,6,Tom,Maintenance,Body part CL,3,1,0,4
10,0,8,7,Thermometer,Introduction,Bare noun,0,0,-2,-2
10,0,8,8,Tom,Maintenance,Person agreement verb,2,1,0,3
10,0,8,9,Jerry,Re-introduction,Constructed action,2,0,-2,0
10,0,8,10,Thermometer,Re-introduction,Plain verb,2,1,-2,1
10,0,8,11,Tom,Re-introduction,Constructed action,2,1,-2,1
10,0,9,1,Tom,Introduction,Bare noun,1,0,0,1
10,0,9,2,Jerry,Introduction,Bare noun,1,0,-1,0
10,0,9,3,Jerry,Maintenance,Plain verb,3,1,0,4
10,0,9,4,Needle,Introduction,Bare noun,0,0,-2,-2
10,0,9,5,Jerry,Maintenance,Person agreement verb,2,1,0,3
10,0,9,6,Tom,Re-introduction,Bare noun,2,0,-2,0
10,0,9,7,Jerry,Re-introduction,Bare noun,2,1,-2,1
10,0,9,8,Tom,Re-introduction,Bare noun,2,1,-2,1
10,0,9,9,Tom,Maintenance,Plain verb,3,1,0,4
10,0,7,1,White cat,Introduction,Bare noun,0,0,0,0
10,0,7,2,Jerry,Introduction,Bare noun,1,0,-1,0
10,0,7,3,Black cat,Introduction,Noun CL,0,0,-2,-2
10,0,7,4,Jerry,Re-introduction,Bare noun,2,1,-2,1
10,0,7,5,Jerry,Maintenance,Person agreement verb,3,1,0,4
10,0,7,6,Jerry,Maintenance,Whole entity CL,3,2,0,5
10,0,7,7,White cat,Re-introduction,Constructed action,2,0,-2,0
10,0,7,8,Black cat,Re-introduction,Bare noun,2,0,-2,0
10,0,7,9,Black cat,Maintenance,Constructed action,3,1,0,4
10,0,7,10,Tom,Re-introduction,Bare noun,1,0,-2,-1
10,0,7,11,Tom,Maintenance,Body part CL,3,1,0,4
36,0,1,1,Jerry,Introduction,Bare noun,0,0,0,0
36,0,1,2,Tunnel,Introduction,Bare noun,0,0,-1,-1
36,0,1,3,Tom,Introduction,Noun CL,0,0,-2,-2
36,0,1,4,Tom,Maintenance,Whole entity CL,3,1,0,4
36,0,1,5,Tom,Maintenance,Whole entity CL,3,1,0,4
36,0,1,6,Tom,Maintenance,Whole entity CL,3,2,0,5
36,0,1,7,Tom,Maintenance,SASS - Tracing,3,2,0,5
36,0,1,8,Tom,Maintenance,Whole entity CL,3,2,0,5
36,0,1,9,Tom,Maintenance,Bare noun,3,2,0,5
36,0,1,10,Tom,Maintenance,Constructed action,3,2,0,5
36,0,10,1,Jerry,Introduction,Bare noun,1,0,0,1
36,0,10,2,Nest,Introduction,Bare noun,0,0,-1,-1
36,0,10,3,Tom,Introduction,Bare noun,1,0,-2,-1
36,0,10,4,Jerry,Re-introduction,Constructed action,2,1,-2,1
36,0,10,5,Tom,Re-introduction,Constructed action,2,1,-2,1
36,0,10,6,Jerry,Re-introduction,Whole entity CL,2,1,-2,1
36,0,10,7,Tom,Re-introduction,Bare noun,2,1,-2,1
36,0,10,8,Tom,Maintenance,Person agreement verb,3,1,0,4
36,0,10,9,Tom,Maintenance,Plain verb,3,2,0,5
36,0,5,1,Tom,Introduction,Bare noun,1,0,0,1
36,0,5,2,Tom,Maintenance,Body part CL,3,1,0,4
36,0,5,3,Couch,Introduction,Bare noun,0,0,-1,-1
36,0,5,4,Tom,Maintenance,Constructed action,2,1,0,3
36,0,5,5,Jerry,Introduction,Handling CL,1,0,-2,-1
36,0,5,6,Tom,Maintenance,Constructed action,2,1,0,3
36,0,5,7,Soap,Introduction,Bare noun,0,0,-2,-2
36,0,5,8,Pillow,Introduction,Bare noun,0,0,-2,-2
36,0,5,9,Tom,Re-introduction,Constructed action,2,1,-2,1
36,0,5,10,Jerry,Re-introduction,Bare noun,2,0,-2,0
36,0,5,11,Tom,Re-introduction,Bare noun,2,1,-2,1
36,0,5,12,Tom,Maintenance,Constructed action,3,1,0,4
36,0,5,13,Trap,Introduction,Bare noun,0,0,-2,-2
36,0,5,14,Tom,Maintenance,Person agreement verb,2,1,0,3
36,0,6,1,Jerry,Introduction,Bare noun,1,0,0,1
36,0,6,2,Tom,Introduction,Bare noun,1,0,-1,0
36,0,6,3,Sword,Introduction,Bare noun,0,0,-2,-2
36,0,6,4,Tom,Maintenance,Constructed action,2,1,0,3
36,0,6,5,Tom,Maintenance,Constructed action,3,1,0,4
36,0,6,6,Tom,Maintenance,Plain verb,3,2,0,5
36,0,6,7,Tap,Introduction,Bare noun,0,0,-2,-2
36,0,6,8,Tom,Maintenance,Plain verb,2,2,0,4
36,0,6,9,Tom,Maintenance,Constructed action,3,2,0,5
36,0,6,10,Tom,Maintenance,Constructed action,3,2,0,5
36,0,6,11,Jerry,Re-introduction,Bare noun,2,0,-2,0
36,0,6,12,Tom,Re-introduction,Bare noun,2,2,-2,2
36,0,6,13,Tom,Maintenance,Person agreement verb,3,2,0,5
36,0,2,1,Tom,Introduction,Bare noun,1,0,0,1
36,0,2,2,White cat,Introduction,Bare noun,0,0,-1,-1
36,0,2,3,Fish,Introduction,Bare noun,0,0,-2,-2
36,0,2,4,Tom,Maintenance,Constructed action,2,1,0,3
36,0,2,5,White cat,Re-introduction,Constructed action,2,1,-2,1
36,0,2,6,Bird,Introduction,Bare noun,0,0,-2,-2
36,0,2,7,Tom,Re-introduction,Constructed action,2,1,-2,1
36,0,2,8,White cat,Re-introduction,Constructed action,2,1,-2,1
36,0,2,9,Tom,Re-introduction,Constructed action,2,1,-2,1
36,0,3,1,Tom,Introduction,Bare noun,1,0,0,1
36,0,3,2,Jerry,Introduction,Bare noun,0,0,-1,-1
36,0,3,3,Tom,Maintenance,Constructed action,2,1,0,3
36,0,3,4,Jerry,Re-introduction,Bare noun,2,1,-1,2
36,0,3,5,Piano,Introduction,Point noun,0,0,-2,-2
36,0,3,6,Piano,Maintenance,Body part CL,3,1,0,4
36,0,3,7,Jerry,Re-introduction,Constructed action,2,1,-2,1
36,0,3,8,Tom,Re-introduction,Person agreement verb,2,0,-2,0
36,0,3,9,Tom,Maintenance,Whole entity CL,3,1,0,4
36,0,3,10,Tom,Maintenance,SASS - Static,3,1,0,4
36,0,4,1,Jerry,Introduction,Bare noun,1,0,0,1
36,0,4,2,Toy girl,Introduction,Bare noun,0,0,-1,-1
36,0,4,3,Jerry,Maintenance,Whole entity CL,2,1,0,3
36,0,4,4,Tom,Introduction,Bare noun,1,0,-2,-1
36,0,4,5,Toy girl,Re-introduction,Bare noun,2,1,-2,1
36,0,4,6,Jerry,Re-introduction,Bare noun,2,1,-2,1
36,0,4,7,Tom,Re-introduction,Bare noun,2,1,-2,1
36,0,4,8,Tom,Maintenance,Constructed action,3,1,0,4
36,0,8,1,Tom,Introduction,Bare noun,1,0,0,1
36,0,8,2,Jerry,Introduction,Bare noun,1,0,-1,0
36,0,8,3,Jerry,Maintenance,Constructed action,3,1,0,4
36,0,8,4,Jerry,Maintenance,Constructed action,3,1,0,4
36,0,8,5,Tom,Re-introduction,Constructed action,2,1,-1,2
36,0,8,6,Thermometer,Introduction,Bare noun,0,0,-2,-2
36,0,8,7,Jerry,Re-introduction,Pronoun,2,1,-2,1
36,0,8,8,Jerry,Maintenance,Constructed action,3,1,0,4
36,0,8,9,Thermometer,Re-introduction,Bare noun,2,1,-2,1
36,0,9,1,Tom,Introduction,Bare noun,1,0,0,1
36,0,9,2,Jerry,Introduction,Bare noun,1,0,-1,0
36,0,9,3,Hat,Introduction,Point noun,0,0,-2,-2
36,0,9,4,Needle,Introduction,Point noun,0,0,-2,-2
36,0,9,5,Jerry,Re-introduction,Constructed action,2,1,-2,1
36,0,9,6,Jerry,Maintenance,Constructed action,3,1,0,4
36,0,9,7,Tom,Re-introduction,Constructed action,2,0,-2,0
36,0,9,8,Jerry,Re-introduction,Point noun,2,1,-2,1
36,0,9,9,Jerry,Maintenance,Constructed action,3,2,0,5
36,0,7,1,White cat,Introduction,Point noun,0,0,0,0
36,0,7,2,White cat,Maintenance,Bare noun,3,1,0,4
36,0,7,3,Black cat,Introduction,Noun CL,0,0,-1,-1
36,0,7,4,White cat,Re-introduction,Bare noun,2,1,-1,2
36,0,7,5,Black cat,Re-introduction,Whole entity CL,2,1,-1,2
36,0,7,6,White cat,Re-introduction,Person agreement verb,2,1,-1,2
36,0,7,7,Black cat,Re-introduction,Whole entity CL,2,1,-1,2
36,0,7,8,White cat,Re-introduction,Bare noun,2,1,-1,2
36,0,7,9,White cat,Maintenance,Plain verb,3,1,0,4
23,0,1,1,Jerry,Introduction,Bare noun,0,0,0,0
23,0,1,2,Tom,Introduction,Bare noun,0,0,-1,-1
23,0,1,3,Jerry,Re-introduction,Bare noun,2,1,-1,2
23,0,1,4,Tom,Re-introduction,Bare noun,2,1,-1,2
23,0,1,5,Jerry,Re-introduction,Bare noun,2,1,-1,2
23,0,1,6,Wood,Introduction,SASS - Tracing,0,0,-2,-2
23,0,1,7,Tom,Re-introduction,Constructed action,2,1,-2,1
23,0,1,8,Ship,Introduction,Bare noun,0,0,-2,-2
23,0,1,9,Tunnel,Introduction,SASS - Tracing,0,0,-2,-2
23,0,1,10,Jerry,Re-introduction,Bare noun,2,0,-2,0
23,0,1,11,Tom,Re-introduction,Bare noun,2,1,-2,1
23,0,1,12,Tom,Maintenance,Whole entity CL,3,1,0,4
23,0,1,13,Tom,Maintenance,Whole entity CL,3,1,0,4
23,0,1,14,Tom,Maintenance,Whole entity CL,3,2,0,5
23,0,1,15,Tom,Maintenance,Whole entity CL,3,2,0,5
23,0,1,16,Jerry,Re-introduction,Bare noun,2,0,-2,0
23,0,1,17,Tom,Re-introduction,Constructed action,2,2,-2,2
23,0,1,18,Tom,Maintenance,Bare noun,3,2,0,5
23,0,1,19,Tom,Maintenance,SASS - Tracing,3,2,0,5
23,0,1,20,Tom,Maintenance,Bare noun,3,2,0,5
23,0,1,21,Tom,Maintenance,Bare noun,3,2,0,5
23,0,1,22,Tom,Maintenance,SASS - Tracing,3,2,0,5
23,0,1,23,Tom,Maintenance,Body part CL,3,2,0,5
23,0,10,1,Jerry,Introduction,Noun Point,1,0,0,1
23,0,10,2,Nest,Introduction,Bare noun,0,0,-1,-1
23,0,10,3,Jerry,Maintenance,Noun Point,2,1,0,3
23,0,10,4,Tom,Introduction,Bare noun,1,0,-2,-1
23,0,10,5,Jerry,Re-introduction,Noun Point,2,1,-2,1
23,0,10,6,Tom,Re-introduction,Bare noun,2,1,-2,1
23,0,10,7,Tom,Maintenance,Constructed action,3,1,0,4
23,0,10,8,Tom,Maintenance,Plain verb,3,2,0,5
23,0,10,9,Stethoscope,Introduction,Bare noun,0,0,-2,-2
23,0,10,10,Tom,Re-introduction,Constructed action,2,2,-2,2
23,0,10,11,Jerry,Re-introduction,Constructed action,2,0,-2,0
23,0,10,12,Tom,Re-introduction,Bare noun,2,1,-2,1
23,0,10,13,Tom,Maintenance,Constructed action,3,1,0,4
23,0,10,14,Tom,Maintenance,Bare noun,3,2,0,5
23,0,10,15,Jerry,Re-introduction,Constructed action,2,1,-2,1
23,0,10,16,Jerry,Maintenance,Constructed action,3,1,0,4
23,0,10,17,Jerry,Maintenance,Whole entity CL,3,1,0,4
